РВСВ_1,РВСН_1,РВЛВ_0,РВЛВ_1,РВЛВ_3,РВЛВ_4,РВЛВ_6,РВЛВ_7,РВЛВ_9,РВЛВ_10,РВЛВ_12,РВЛН_0,РВЛН_1,РВЛН_2,РВЛН_3,РВЛН_4,РВЛН_5,РВЛН_6,РВЛН_7,РВЛН_8,РВЛН_9,РВЛН_10,РВЛН_12
548.8911,1098.916,498.9919,498.9919,498.9919,498.9919,498.9919,498.9919,498.9919,498.9919,498.9919,1173.891,1173.891,673.8911,1173.891,1173.891,673.8911,1173.891,1173.891,673.8911,1173.891,1173.891,1173.891
548.8911,1097.908,498.9919,498.9919,498.9919,498.9919,498.9919,498.9919,498.9919,498.9919,498.9919,1171.875,1171.875,673.8911,1171.875,1171.875,673.8911,1171.875,1171.875,673.8911,1171.875,1171.875,1171.875
547.8831,1095.892,497.9839,497.9839,497.9839,497.9839,497.9839,497.9839,497.9839,497.9839,497.9839,1169.985,1169.985,672.8831,1169.985,1169.985,672.8831,1169.985,1169.985,672.8831,1169.985,1169.985,1169.985
547.8831,1095.892,497.9839,497.9839,497.9839,497.9839,497.9839,497.9839,497.9839,497.9839,497.9839,1169.985,1169.985,672.8831,1169.985,1169.985,672.8831,1169.985,1169.985,672.8831,1169.985,1169.985,1169.985
549.8992,1100.932,600.9324,600.9324,600.9324,600.9324,600.9324,600.9324,600.9324,600.9324,600.9324,1251.89,1251.89,649.9496,1251.89,1251.89,649.9496,1251.89,1251.89,649.9496,1251.89,1251.89,1251.89
547.8831,1095.892,597.9083,597.9083,597.9083,597.9083,597.9083,597.9083,597.9083,597.9083,597.9083,1245.968,1245.968,647.9335,1245.968,1245.968,647.9335,1245.968,1245.968,647.9335,1245.968,1245.968,1245.968
541.9607,1083.921,492.9435,492.9435,492.9435,492.9435,492.9435,492.9435,492.9435,492.9435,492.9435,1183.972,1183.972,691.9103,1183.972,1183.972,691.9103,1183.972,1183.972,691.9103,1183.972,1183.972,1183.972
541.9607,1083.921,492.9435,492.9435,492.9435,492.9435,492.9435,492.9435,492.9435,492.9435,492.9435,1183.972,1183.972,691.9103,1183.972,1183.972,691.9103,1183.972,1183.972,691.9103,1183.972,1183.972,1183.972
542.9688,1085.938,493.9516,493.9516,493.9516,493.9516,493.9516,493.9516,493.9516,493.9516,493.9516,1185.988,1185.988,692.9183,1185.988,1185.988,692.9183,1185.988,1185.988,692.9183,1185.988,1185.988,1185.988
617.9435,1236.895,617.9435,617.9435,617.9435,617.9435,617.9435,617.9435,617.9435,617.9435,617.9435,1262.979,1262.979,627.8982,1262.979,1262.979,627.8982,1262.979,1262.979,627.8982,1262.979,1262.979,1262.979
619.9597,1240.927,619.9597,619.9597,619.9597,619.9597,619.9597,619.9597,619.9597,619.9597,619.9597,1266.885,1266.885,629.9143,1266.885,1266.885,629.9143,1266.885,1266.885,629.9143,1266.885,1266.885,1266.885
621.9758,1243.952,621.9758,621.9758,621.9758,621.9758,621.9758,621.9758,621.9758,621.9758,621.9758,1269.909,1269.909,630.9224,1269.909,1269.909,630.9224,1269.909,1269.909,630.9224,1269.909,1269.909,1269.909
621.9758,1243.952,621.9758,621.9758,621.9758,621.9758,621.9758,621.9758,621.9758,621.9758,621.9758,1269.909,1269.909,630.9224,1269.909,1269.909,630.9224,1269.909,1269.909,630.9224,1269.909,1269.909,1269.909
621.9758,1244.96,621.9758,621.9758,621.9758,621.9758,621.9758,621.9758,621.9758,621.9758,621.9758,1270.917,1270.917,630.9224,1270.917,1270.917,630.9224,1270.917,1270.917,630.9224,1270.917,1270.917,1270.917
621.9758,1244.96,621.9758,621.9758,621.9758,621.9758,621.9758,621.9758,621.9758,621.9758,621.9758,1270.917,1270.917,630.9224,1270.917,1270.917,630.9224,1270.917,1270.917,630.9224,1270.917,1270.917,1270.917
622.9839,1245.968,622.9839,622.9839,622.9839,622.9839,622.9839,622.9839,622.9839,622.9839,622.9839,1271.925,1271.925,630.9224,1271.925,1271.925,630.9224,1271.925,1271.925,630.9224,1271.925,1271.925,1271.925
622.9839,1245.968,622.9839,622.9839,622.9839,622.9839,622.9839,622.9839,622.9839,622.9839,622.9839,1271.925,1271.925,630.9224,1271.925,1271.925,630.9224,1271.925,1271.925,630.9224,1271.925,1271.925,1271.925
618.9516,1237.903,618.9516,618.9516,618.9516,618.9516,618.9516,618.9516,618.9516,618.9516,618.9516,1263.987,1263.987,628.9063,1263.987,1263.987,628.9063,1263.987,1263.987,628.9063,1263.987,1263.987,1263.987
617.9435,1236.895,617.9435,617.9435,617.9435,617.9435,617.9435,617.9435,617.9435,617.9435,617.9435,1262.979,1262.979,627.8982,1262.979,1262.979,627.8982,1262.979,1262.979,627.8982,1262.979,1262.979,1262.979
613.9113,1228.957,613.9113,613.9113,613.9113,613.9113,613.9113,613.9113,613.9113,613.9113,613.9113,1254.914,1254.914,625.0,1254.914,1254.914,625.0,1254.914,1254.914,625.0,1254.914,1254.914,1254.914
613.9113,1227.949,613.9113,613.9113,613.9113,613.9113,613.9113,613.9113,613.9113,613.9113,613.9113,1253.906,1253.906,625.0,1253.906,1253.906,625.0,1253.906,1253.906,625.0,1253.906,1253.906,1253.906
612.9032,1226.941,612.9032,612.9032,612.9032,612.9032,612.9032,612.9032,612.9032,612.9032,612.9032,1251.89,1251.89,623.9919,1251.89,1251.89,623.9919,1251.89,1251.89,623.9919,1251.89,1251.89,1251.89
612.9032,1225.932,612.9032,612.9032,612.9032,612.9032,612.9032,612.9032,612.9032,612.9032,612.9032,1251.89,1251.89,623.9919,1251.89,1251.89,623.9919,1251.89,1251.89,623.9919,1251.89,1251.89,1251.89
611.8951,1224.924,611.8951,611.8951,611.8951,611.8951,611.8951,611.8951,611.8951,611.8951,611.8951,1250.882,1250.882,623.9919,1250.882,1250.882,623.9919,1250.882,1250.882,623.9919,1250.882,1250.882,1250.882
611.8951,1224.924,611.8951,611.8951,611.8951,611.8951,611.8951,611.8951,611.8951,611.8951,611.8951,1250.882,1250.882,623.9919,1250.882,1250.882,623.9919,1250.882,1250.882,623.9919,1250.882,1250.882,1250.882
611.8951,1223.916,611.8951,611.8951,611.8951,611.8951,611.8951,611.8951,611.8951,611.8951,611.8951,1248.992,1248.992,622.9839,1248.992,1248.992,622.9839,1248.992,1248.992,622.9839,1248.992,1248.992,1248.992
609.879,1220.892,609.879,609.879,609.879,609.879,609.879,609.879,609.879,609.879,609.879,1245.968,1245.968,621.9758,1245.968,1245.968,621.9758,1245.968,1245.968,621.9758,1245.968,1245.968,1245.968
609.879,1220.892,609.879,609.879,609.879,609.879,609.879,609.879,609.879,609.879,609.879,1245.968,1245.968,621.9758,1245.968,1245.968,621.9758,1245.968,1245.968,621.9758,1245.968,1245.968,1245.968
609.879,1220.892,609.879,609.879,609.879,609.879,609.879,609.879,609.879,609.879,609.879,1245.968,1245.968,621.9758,1245.968,1245.968,621.9758,1245.968,1245.968,621.9758,1245.968,1245.968,1245.968
611.8951,1223.916,611.8951,611.8951,611.8951,611.8951,611.8951,611.8951,611.8951,611.8951,611.8951,1248.992,1248.992,622.9839,1248.992,1248.992,622.9839,1248.992,1248.992,622.9839,1248.992,1248.992,1248.992
611.8951,1223.916,611.8951,611.8951,611.8951,611.8951,611.8951,611.8951,611.8951,611.8951,611.8951,1250.0,1250.0,623.9919,1250.0,1250.0,623.9919,1250.0,1250.0,623.9919,1250.0,1250.0,1250.0
609.879,1220.892,609.879,609.879,609.879,609.879,609.879,609.879,609.879,609.879,609.879,1245.968,1245.968,621.9758,1245.968,1245.968,621.9758,1245.968,1245.968,621.9758,1245.968,1245.968,1245.968
609.879,1220.892,609.879,609.879,609.879,609.879,609.879,609.879,609.879,609.879,609.879,1246.976,1246.976,622.9839,1246.976,1246.976,622.9839,1246.976,1246.976,622.9839,1246.976,1246.976,1246.976
601.9405,1204.889,475.9325,475.9325,475.9325,475.9325,475.9325,475.9325,475.9325,475.9325,475.9325,1329.889,1329.889,726.9405,1329.889,1329.889,726.9405,1329.889,1329.889,726.9405,1329.889,1329.889,1329.889
602.9486,1205.897,476.9405,476.9405,476.9405,476.9405,476.9405,476.9405,476.9405,476.9405,476.9405,1329.889,1329.889,726.9405,1329.889,1329.889,726.9405,1329.889,1329.889,726.9405,1329.889,1329.889,1329.889
542.9688,1086.946,493.9516,493.9516,493.9516,493.9516,493.9516,493.9516,493.9516,493.9516,493.9516,1186.996,1186.996,693.9264,1186.996,1186.996,693.9264,1186.996,1186.996,693.9264,1186.996,1186.996,1186.996
545.9929,1091.986,594.8841,594.8841,594.8841,594.8841,594.8841,594.8841,594.8841,594.8841,594.8841,1240.927,1240.927,645.9174,1240.927,1240.927,645.9174,1240.927,1240.927,645.9174,1240.927,1240.927,1240.927
545.9929,1091.986,594.8841,594.8841,594.8841,594.8841,594.8841,594.8841,594.8841,594.8841,594.8841,1240.927,1240.927,645.9174,1240.927,1240.927,645.9174,1240.927,1240.927,645.9174,1240.927,1240.927,1240.927
546.875,1094.884,497.9839,497.9839,497.9839,497.9839,497.9839,497.9839,497.9839,497.9839,497.9839,1194.934,1194.934,696.9506,1194.934,1194.934,696.9506,1194.934,1194.934,696.9506,1194.934,1194.934,1194.934
547.8831,1095.892,497.9839,497.9839,497.9839,497.9839,497.9839,497.9839,497.9839,497.9839,497.9839,1195.943,1195.943,697.9587,1195.943,1195.943,697.9587,1195.943,1195.943,697.9587,1195.943,1195.943,1195.943
548.8911,1097.908,498.9919,498.9919,498.9919,498.9919,498.9919,498.9919,498.9919,498.9919,498.9919,1196.951,1196.951,698.9667,1196.951,1196.951,698.9667,1196.951,1196.951,698.9667,1196.951,1196.951,1196.951
548.8911,1097.908,498.9919,498.9919,498.9919,498.9919,498.9919,498.9919,498.9919,498.9919,498.9919,1196.951,1196.951,698.9667,1196.951,1196.951,698.9667,1196.951,1196.951,698.9667,1196.951,1196.951,1196.951
548.8911,1097.908,498.9919,498.9919,498.9919,498.9919,498.9919,498.9919,498.9919,498.9919,498.9919,1196.951,1196.951,698.9667,1196.951,1196.951,698.9667,1196.951,1196.951,698.9667,1196.951,1196.951,1196.951
548.8911,1097.908,498.9919,498.9919,498.9919,498.9919,498.9919,498.9919,498.9919,498.9919,498.9919,1197.959,1197.959,698.9667,1197.959,1197.959,698.9667,1197.959,1197.959,698.9667,1197.959,1197.959,1197.959
548.8911,1098.916,498.9919,498.9919,498.9919,498.9919,498.9919,498.9919,498.9919,498.9919,498.9919,1198.967,1198.967,698.9667,1198.967,1198.967,698.9667,1198.967,1198.967,698.9667,1198.967,1198.967,1198.967
548.8911,1098.916,498.9919,498.9919,498.9919,498.9919,498.9919,498.9919,498.9919,498.9919,498.9919,1198.967,1198.967,698.9667,1198.967,1198.967,698.9667,1198.967,1198.967,698.9667,1198.967,1198.967,1198.967
547.8831,1096.9,497.9839,497.9839,497.9839,497.9839,497.9839,497.9839,497.9839,497.9839,497.9839,1196.951,1196.951,697.9587,1196.951,1196.951,697.9587,1196.951,1196.951,697.9587,1196.951,1196.951,1196.951
547.8831,1096.9,497.9839,497.9839,497.9839,497.9839,497.9839,497.9839,497.9839,497.9839,497.9839,1196.951,1196.951,697.9587,1196.951,1196.951,697.9587,1196.951,1196.951,697.9587,1196.951,1196.951,1196.951
548.8911,1097.908,498.9919,498.9919,498.9919,498.9919,498.9919,498.9919,498.9919,498.9919,498.9919,1197.959,1197.959,698.9667,1197.959,1197.959,698.9667,1197.959,1197.959,698.9667,1197.959,1197.959,1197.959
548.8911,1097.908,498.9919,498.9919,498.9919,498.9919,498.9919,498.9919,498.9919,498.9919,498.9919,1197.959,1197.959,698.9667,1197.959,1197.959,698.9667,1197.959,1197.959,698.9667,1197.959,1197.959,1197.959
549.8992,1099.924,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,1199.975,1199.975,699.9748,1199.975,1199.975,699.9748,1199.975,1199.975,699.9748,1199.975,1199.975,1199.975
548.8911,1097.908,498.9919,498.9919,498.9919,498.9919,498.9919,498.9919,498.9919,498.9919,498.9919,1197.959,1197.959,698.9667,1197.959,1197.959,698.9667,1197.959,1197.959,698.9667,1197.959,1197.959,1197.959
543.9768,1088.962,479.9647,479.9647,479.9647,479.9647,479.9647,479.9647,479.9647,479.9647,479.9647,1188.886,1188.886,693.9264,1188.886,1188.886,693.9264,1188.886,1188.886,693.9264,1188.886,1188.886,1188.886
544.9849,1089.97,479.9647,479.9647,479.9647,479.9647,479.9647,479.9647,479.9647,479.9647,479.9647,1188.886,1188.886,694.9344,1188.886,1188.886,694.9344,1188.886,1188.886,694.9344,1188.886,1188.886,1188.886
545.9929,1092.994,481.9808,481.9808,481.9808,481.9808,481.9808,481.9808,481.9808,481.9808,481.9808,1192.918,1192.918,695.9425,1192.918,1192.918,695.9425,1192.918,1192.918,695.9425,1192.918,1192.918,1192.918
589.9697,1180.948,501.8901,501.8901,501.8901,501.8901,501.8901,501.8901,501.8901,501.8901,501.8901,1280.998,1280.998,691.9103,1280.998,1280.998,691.9103,1280.998,1280.998,691.9103,1280.998,1280.998,1280.998
597.9083,1195.943,507.9385,507.9385,507.9385,507.9385,507.9385,507.9385,507.9385,507.9385,507.9385,1295.993,1295.993,697.9587,1295.993,1295.993,697.9587,1295.993,1295.993,697.9587,1295.993,1295.993,1295.993
597.9083,1195.943,507.9385,507.9385,507.9385,507.9385,507.9385,507.9385,507.9385,507.9385,507.9385,1296.875,1296.875,697.9587,1296.875,1296.875,697.9587,1296.875,1296.875,697.9587,1296.875,1296.875,1296.875
598.9163,1198.967,508.9466,508.9466,508.9466,508.9466,508.9466,508.9466,508.9466,508.9466,508.9466,1298.891,1298.891,698.9667,1298.891,1298.891,698.9667,1298.891,1298.891,698.9667,1298.891,1298.891,1298.891
600.9324,1202.999,510.9627,510.9627,510.9627,510.9627,510.9627,510.9627,510.9627,510.9627,510.9627,1301.915,1301.915,700.9828,1301.915,1301.915,700.9828,1301.915,1301.915,700.9828,1301.915,1301.915,1301.915
600.9324,1202.999,510.9627,510.9627,510.9627,510.9627,510.9627,510.9627,510.9627,510.9627,510.9627,1302.923,1302.923,700.9828,1302.923,1302.923,700.9828,1302.923,1302.923,700.9828,1302.923,1302.923,1302.923
602.9486,1206.905,511.9708,511.9708,511.9708,511.9708,511.9708,511.9708,511.9708,511.9708,511.9708,1306.956,1306.956,702.999,1306.956,1306.956,702.999,1306.956,1306.956,702.999,1306.956,1306.956,1306.956
602.9486,1206.905,511.9708,511.9708,511.9708,511.9708,511.9708,511.9708,511.9708,511.9708,511.9708,1306.956,1306.956,702.999,1306.956,1306.956,702.999,1306.956,1306.956,702.999,1306.956,1306.956,1306.956
603.9567,1207.913,512.9788,512.9788,512.9788,512.9788,512.9788,512.9788,512.9788,512.9788,512.9788,1307.964,1307.964,702.999,1307.964,1307.964,702.999,1307.964,1307.964,702.999,1307.964,1307.964,1307.964
603.9567,1207.913,512.9788,512.9788,512.9788,512.9788,512.9788,512.9788,512.9788,512.9788,512.9788,1307.964,1307.964,702.999,1307.964,1307.964,702.999,1307.964,1307.964,702.999,1307.964,1307.964,1307.964
603.9567,1207.913,512.9788,512.9788,512.9788,512.9788,512.9788,512.9788,512.9788,512.9788,512.9788,1307.964,1307.964,702.999,1307.964,1307.964,702.999,1307.964,1307.964,702.999,1307.964,1307.964,1307.964
603.9567,1207.913,512.9788,512.9788,512.9788,512.9788,512.9788,512.9788,512.9788,512.9788,512.9788,1307.964,1307.964,702.999,1307.964,1307.964,702.999,1307.964,1307.964,702.999,1307.964,1307.964,1307.964
603.9567,1207.913,512.9788,512.9788,512.9788,512.9788,512.9788,512.9788,512.9788,512.9788,512.9788,1307.964,1307.964,702.999,1307.964,1307.964,702.999,1307.964,1307.964,702.999,1307.964,1307.964,1307.964
603.9567,1207.913,512.9788,512.9788,512.9788,512.9788,512.9788,512.9788,512.9788,512.9788,512.9788,1307.964,1307.964,702.999,1307.964,1307.964,702.999,1307.964,1307.964,702.999,1307.964,1307.964,1307.964
603.9567,1208.921,512.9788,512.9788,512.9788,512.9788,512.9788,512.9788,512.9788,512.9788,512.9788,1307.964,1307.964,702.999,1307.964,1307.964,702.999,1307.964,1307.964,702.999,1307.964,1307.964,1307.964
603.9567,1208.921,512.9788,512.9788,512.9788,512.9788,512.9788,512.9788,512.9788,512.9788,512.9788,1307.964,1307.964,702.999,1307.964,1307.964,702.999,1307.964,1307.964,702.999,1307.964,1307.964,1307.964
603.9567,1208.921,512.9788,512.9788,512.9788,512.9788,512.9788,512.9788,512.9788,512.9788,512.9788,1307.964,1307.964,702.999,1307.964,1307.964,702.999,1307.964,1307.964,702.999,1307.964,1307.964,1307.964
603.9567,1208.921,512.9788,512.9788,512.9788,512.9788,512.9788,512.9788,512.9788,512.9788,512.9788,1307.964,1307.964,702.999,1307.964,1307.964,702.999,1307.964,1307.964,702.999,1307.964,1307.964,1307.964
603.9567,1208.921,512.9788,512.9788,512.9788,512.9788,512.9788,512.9788,512.9788,512.9788,512.9788,1308.972,1308.972,703.881,1308.972,1308.972,703.881,1308.972,1308.972,703.881,1308.972,1308.972,1308.972
603.9567,1208.921,512.9788,512.9788,512.9788,512.9788,512.9788,512.9788,512.9788,512.9788,512.9788,1308.972,1308.972,703.881,1308.972,1308.972,703.881,1308.972,1308.972,703.881,1308.972,1308.972,1308.972
603.9567,1208.921,512.9788,512.9788,512.9788,512.9788,512.9788,512.9788,512.9788,512.9788,512.9788,1308.972,1308.972,703.881,1308.972,1308.972,703.881,1308.972,1308.972,703.881,1308.972,1308.972,1308.972
603.9567,1208.921,512.9788,512.9788,512.9788,512.9788,512.9788,512.9788,512.9788,512.9788,512.9788,1308.972,1308.972,703.881,1308.972,1308.972,703.881,1308.972,1308.972,703.881,1308.972,1308.972,1308.972
603.9567,1208.921,512.9788,512.9788,512.9788,512.9788,512.9788,512.9788,512.9788,512.9788,512.9788,1308.972,1308.972,703.881,1308.972,1308.972,703.881,1308.972,1308.972,703.881,1308.972,1308.972,1308.972
603.9567,1208.921,512.9788,512.9788,512.9788,512.9788,512.9788,512.9788,512.9788,512.9788,512.9788,1308.972,1308.972,703.881,1308.972,1308.972,703.881,1308.972,1308.972,703.881,1308.972,1308.972,1308.972
603.9567,1208.921,512.9788,512.9788,512.9788,512.9788,512.9788,512.9788,512.9788,512.9788,512.9788,1308.972,1308.972,703.881,1308.972,1308.972,703.881,1308.972,1308.972,703.881,1308.972,1308.972,1308.972
604.9647,1209.929,513.9869,513.9869,513.9869,513.9869,513.9869,513.9869,513.9869,513.9869,513.9869,1309.98,1309.98,703.881,1309.98,1309.98,703.881,1309.98,1309.98,703.881,1309.98,1309.98,1309.98
604.9647,1209.929,513.9869,513.9869,513.9869,513.9869,513.9869,513.9869,513.9869,513.9869,513.9869,1309.98,1309.98,703.881,1309.98,1309.98,703.881,1309.98,1309.98,703.881,1309.98,1309.98,1309.98
604.9647,1209.929,513.9869,513.9869,513.9869,513.9869,513.9869,513.9869,513.9869,513.9869,513.9869,1309.98,1309.98,703.881,1309.98,1309.98,703.881,1309.98,1309.98,703.881,1309.98,1309.98,1309.98
604.9647,1209.929,513.9869,513.9869,513.9869,513.9869,513.9869,513.9869,513.9869,513.9869,513.9869,1309.98,1309.98,703.881,1309.98,1309.98,703.881,1309.98,1309.98,703.881,1309.98,1309.98,1309.98
604.9647,1209.929,513.9869,513.9869,513.9869,513.9869,513.9869,513.9869,513.9869,513.9869,513.9869,1309.98,1309.98,703.881,1309.98,1309.98,703.881,1309.98,1309.98,703.881,1309.98,1309.98,1309.98
604.9647,1209.929,513.9869,513.9869,513.9869,513.9869,513.9869,513.9869,513.9869,513.9869,513.9869,1309.98,1309.98,703.881,1309.98,1309.98,703.881,1309.98,1309.98,703.881,1309.98,1309.98,1309.98
603.9567,1208.921,512.9788,512.9788,512.9788,512.9788,512.9788,512.9788,512.9788,512.9788,512.9788,1308.972,1308.972,703.881,1308.972,1308.972,703.881,1308.972,1308.972,703.881,1308.972,1308.972,1308.972
603.9567,1208.921,512.9788,512.9788,512.9788,512.9788,512.9788,512.9788,512.9788,512.9788,512.9788,1308.972,1308.972,703.881,1308.972,1308.972,703.881,1308.972,1308.972,703.881,1308.972,1308.972,1308.972
603.9567,1208.921,512.9788,512.9788,512.9788,512.9788,512.9788,512.9788,512.9788,512.9788,512.9788,1308.972,1308.972,703.881,1308.972,1308.972,703.881,1308.972,1308.972,703.881,1308.972,1308.972,1308.972
603.9567,1208.921,512.9788,512.9788,512.9788,512.9788,512.9788,512.9788,512.9788,512.9788,512.9788,1308.972,1308.972,703.881,1308.972,1308.972,703.881,1308.972,1308.972,703.881,1308.972,1308.972,1308.972
603.9567,1207.913,512.9788,512.9788,512.9788,512.9788,512.9788,512.9788,512.9788,512.9788,512.9788,1307.964,1307.964,702.999,1307.964,1307.964,702.999,1307.964,1307.964,702.999,1307.964,1307.964,1307.964
603.9567,1207.913,512.9788,512.9788,512.9788,512.9788,512.9788,512.9788,512.9788,512.9788,512.9788,1307.964,1307.964,702.999,1307.964,1307.964,702.999,1307.964,1307.964,702.999,1307.964,1307.964,1307.964
603.9567,1207.913,512.9788,512.9788,512.9788,512.9788,512.9788,512.9788,512.9788,512.9788,512.9788,1307.964,1307.964,702.999,1307.964,1307.964,702.999,1307.964,1307.964,702.999,1307.964,1307.964,1307.964
603.9567,1207.913,512.9788,512.9788,512.9788,512.9788,512.9788,512.9788,512.9788,512.9788,512.9788,1307.964,1307.964,702.999,1307.964,1307.964,702.999,1307.964,1307.964,702.999,1307.964,1307.964,1307.964
604.9647,1210.938,513.9869,513.9869,513.9869,513.9869,513.9869,513.9869,513.9869,513.9869,513.9869,1310.988,1310.988,703.881,1310.988,1310.988,703.881,1310.988,1310.988,703.881,1310.988,1310.988,1310.988
605.9728,1211.946,513.9869,513.9869,513.9869,513.9869,513.9869,513.9869,513.9869,513.9869,513.9869,1310.988,1310.988,704.8891,1310.988,1310.988,704.8891,1310.988,1310.988,704.8891,1310.988,1310.988,1310.988
604.9647,1210.938,513.9869,513.9869,513.9869,513.9869,513.9869,513.9869,513.9869,513.9869,513.9869,1310.988,1310.988,703.881,1310.988,1310.988,703.881,1310.988,1310.988,703.881,1310.988,1310.988,1310.988
606.9808,1214.97,515.877,515.877,515.877,515.877,515.877,515.877,515.877,515.877,515.877,1314.894,1314.894,705.8972,1314.894,1314.894,705.8972,1314.894,1314.894,705.8972,1314.894,1314.894,1314.894
607.9889,1215.978,515.877,515.877,515.877,515.877,515.877,515.877,515.877,515.877,515.877,1315.902,1315.902,705.8972,1315.902,1315.902,705.8972,1315.902,1315.902,705.8972,1315.902,1315.902,1315.902
607.9889,1216.986,515.877,515.877,515.877,515.877,515.877,515.877,515.877,515.877,515.877,1316.91,1316.91,706.9052,1316.91,1316.91,706.9052,1316.91,1316.91,706.9052,1316.91,1316.91,1316.91
598.9163,1198.967,498.9919,498.9919,498.9919,498.9919,498.9919,498.9919,498.9919,498.9919,498.9919,1248.992,1248.992,648.9415,1248.992,1248.992,648.9415,1248.992,1248.992,648.9415,1248.992,1248.992,1248.992
621.9758,1244.96,621.9758,621.9758,621.9758,621.9758,621.9758,621.9758,621.9758,621.9758,621.9758,1270.917,1270.917,630.9224,1270.917,1270.917,630.9224,1270.917,1270.917,630.9224,1270.917,1270.917,1270.917
622.9839,1245.968,622.9839,622.9839,622.9839,622.9839,622.9839,622.9839,622.9839,622.9839,622.9839,1271.925,1271.925,630.9224,1271.925,1271.925,630.9224,1271.925,1271.925,630.9224,1271.925,1271.925,1271.925
598.9163,1198.967,498.9919,498.9919,498.9919,498.9919,498.9919,498.9919,498.9919,498.9919,498.9919,1248.992,1248.992,648.9415,1248.992,1248.992,648.9415,1248.992,1248.992,648.9415,1248.992,1248.992,1248.992
598.9163,1197.959,498.9919,498.9919,498.9919,498.9919,498.9919,498.9919,498.9919,498.9919,498.9919,1247.984,1247.984,648.9415,1247.984,1247.984,648.9415,1247.984,1247.984,648.9415,1247.984,1247.984,1247.984
598.9163,1197.959,498.9919,498.9919,498.9919,498.9919,498.9919,498.9919,498.9919,498.9919,498.9919,1247.984,1247.984,648.9415,1247.984,1247.984,648.9415,1247.984,1247.984,648.9415,1247.984,1247.984,1247.984
598.9163,1197.959,548.8911,548.8911,548.8911,548.8911,548.8911,548.8911,548.8911,548.8911,548.8911,1322.959,1322.959,723.9163,1322.959,1322.959,723.9163,1322.959,1322.959,723.9163,1322.959,1322.959,1322.959
