РВСВ_0,РВСВ_1,РВСВ_2,РВСВ_3,РВСН_0,РВСН_1,РВСН_2,РВСН_3,РВЛВ_0,РВЛВ_1,РВЛВ_2,РВЛВ_3,РВЛВ_4,РВЛВ_5,РВЛВ_6,РВЛВ_7,РВЛВ_8,РВЛВ_9,РВЛВ_10,РВЛВ_12,РВЛВ_13,РВЛН_0,РВЛН_1,РВЛН_2,РВЛН_3,РВЛН_4,РВЛН_5,РВЛН_6,РВЛН_7,РВЛН_8,РВЛН_9,РВЛН_10,РВЛН_11,РВЛН_12,РВЛН_13,РВЛН_14
0.0,600.9324,0.0,600.9324,0.0,1202.999,0.0,1202.999,600.9324,600.9324,0.0,600.9324,600.9324,0.0,600.9324,600.9324,0.0,600.9324,600.9324,600.9324,600.9324,1377.898,1377.898,765.877,1377.898,1377.898,765.877,1377.898,1377.898,765.877,1377.898,1377.898,765.877,1377.898,1377.898,0.0
0.0,600.9324,0.0,600.9324,0.0,1202.999,0.0,1202.999,600.9324,600.9324,0.0,600.9324,600.9324,0.0,600.9324,600.9324,0.0,600.9324,600.9324,600.9324,600.9324,1377.898,1377.898,765.877,1377.898,1377.898,765.877,1377.898,1377.898,765.877,1377.898,1377.898,765.877,1377.898,1377.898,0.0
0.0,599.9244,0.0,599.9244,0.0,1199.975,0.0,1199.975,474.9244,474.9244,0.0,474.9244,474.9244,0.0,474.9244,474.9244,0.0,474.9244,474.9244,474.9244,474.9244,1324.975,1324.975,724.9244,1324.975,1324.975,724.9244,1324.975,1324.975,724.9244,1324.975,1324.975,724.9244,1324.975,1324.975,0.0
0.0,599.9244,0.0,599.9244,0.0,1199.975,0.0,1199.975,474.9244,474.9244,0.0,474.9244,474.9244,0.0,474.9244,474.9244,0.0,474.9244,474.9244,474.9244,474.9244,1324.975,1324.975,724.9244,1324.975,1324.975,724.9244,1324.975,1324.975,724.9244,1324.975,1324.975,724.9244,1324.975,1324.975,0.0
0.0,600.9324,0.0,600.9324,0.0,1202.999,0.0,1202.999,600.9324,600.9324,0.0,600.9324,600.9324,0.0,600.9324,600.9324,0.0,600.9324,600.9324,600.9324,600.9324,1377.898,1377.898,765.877,1377.898,1377.898,765.877,1377.898,1377.898,765.877,1377.898,1377.898,765.877,1377.898,1377.898,0.0
0.0,600.9324,0.0,600.9324,0.0,1202.999,0.0,1202.999,600.9324,600.9324,0.0,600.9324,600.9324,0.0,600.9324,600.9324,0.0,600.9324,600.9324,600.9324,600.9324,1377.898,1377.898,765.877,1377.898,1377.898,765.877,1377.898,1377.898,765.877,1377.898,1377.898,765.877,1377.898,1377.898,0.0
0.0,600.9324,0.0,600.9324,0.0,1202.999,0.0,1202.999,600.9324,600.9324,0.0,600.9324,600.9324,0.0,600.9324,600.9324,0.0,600.9324,600.9324,600.9324,600.9324,1377.898,1377.898,765.877,1377.898,1377.898,765.877,1377.898,1377.898,765.877,1377.898,1377.898,765.877,1377.898,1377.898,0.0
0.0,599.9244,0.0,599.9244,0.0,1200.983,0.0,1200.983,599.9244,599.9244,0.0,599.9244,599.9244,0.0,599.9244,599.9244,0.0,599.9244,599.9244,599.9244,599.9244,1375.882,1375.882,764.9949,1375.882,1375.882,764.9949,1375.882,1375.882,764.9949,1375.882,1375.882,764.9949,1375.882,1375.882,0.0
0.0,551.9153,0.0,551.9153,0.0,1104.965,0.0,1104.965,501.8901,501.8901,0.0,501.8901,501.8901,0.0,501.8901,501.8901,0.0,501.8901,501.8901,501.8901,501.8901,1129.914,1129.914,626.8901,1129.914,1129.914,626.8901,1129.914,1129.914,626.8901,1129.914,1129.914,626.8901,1129.914,1129.914,0.0
0.0,551.9153,0.0,551.9153,0.0,1104.965,0.0,1104.965,501.8901,501.8901,0.0,501.8901,501.8901,0.0,501.8901,501.8901,0.0,501.8901,501.8901,501.8901,501.8901,1129.914,1129.914,626.8901,1129.914,1129.914,626.8901,1129.914,1129.914,626.8901,1129.914,1129.914,626.8901,1129.914,1129.914,0.0
0.0,551.9153,0.0,551.9153,0.0,1104.965,0.0,1104.965,501.8901,501.8901,0.0,501.8901,501.8901,0.0,501.8901,501.8901,0.0,501.8901,501.8901,501.8901,501.8901,1129.914,1129.914,626.8901,1129.914,1129.914,626.8901,1129.914,1129.914,626.8901,1129.914,1129.914,626.8901,1129.914,1129.914,0.0
0.0,551.9153,0.0,551.9153,0.0,1104.965,0.0,1104.965,501.8901,501.8901,0.0,501.8901,501.8901,0.0,501.8901,501.8901,0.0,501.8901,501.8901,501.8901,501.8901,1129.914,1129.914,626.8901,1129.914,1129.914,626.8901,1129.914,1129.914,626.8901,1129.914,1129.914,626.8901,1129.914,1129.914,0.0
0.0,551.9153,0.0,551.9153,0.0,1104.965,0.0,1104.965,501.8901,501.8901,0.0,501.8901,501.8901,0.0,501.8901,501.8901,0.0,501.8901,501.8901,501.8901,501.8901,1129.914,1129.914,626.8901,1129.914,1129.914,626.8901,1129.914,1129.914,626.8901,1129.914,1129.914,626.8901,1129.914,1129.914,0.0
0.0,551.9153,0.0,551.9153,0.0,1104.965,0.0,1104.965,501.8901,501.8901,0.0,501.8901,501.8901,0.0,501.8901,501.8901,0.0,501.8901,501.8901,501.8901,501.8901,1129.914,1129.914,626.8901,1129.914,1129.914,626.8901,1129.914,1129.914,626.8901,1129.914,1129.914,626.8901,1129.914,1129.914,0.0
0.0,542.9688,0.0,542.9688,0.0,1085.938,0.0,1085.938,493.9516,493.9516,0.0,493.9516,493.9516,0.0,493.9516,493.9516,0.0,493.9516,493.9516,493.9516,493.9516,1111.895,1111.895,618.9516,1111.895,1111.895,618.9516,1111.895,1111.895,618.9516,1111.895,1111.895,618.9516,1111.895,1111.895,0.0
0.0,542.9688,0.0,542.9688,0.0,1086.946,0.0,1086.946,493.9516,493.9516,0.0,493.9516,493.9516,0.0,493.9516,493.9516,0.0,493.9516,493.9516,493.9516,493.9516,1111.895,1111.895,618.9516,1111.895,1111.895,618.9516,1111.895,1111.895,618.9516,1111.895,1111.895,618.9516,1111.895,1111.895,0.0
0.0,543.9768,0.0,543.9768,0.0,1088.962,0.0,1088.962,494.9597,494.9597,0.0,494.9597,494.9597,0.0,494.9597,494.9597,0.0,494.9597,494.9597,494.9597,494.9597,1113.911,1113.911,619.9597,1113.911,1113.911,619.9597,1113.911,1113.911,619.9597,1113.911,1113.911,619.9597,1113.911,1113.911,0.0
0.0,544.9849,0.0,544.9849,0.0,1089.97,0.0,1089.97,494.9597,494.9597,0.0,494.9597,494.9597,0.0,494.9597,494.9597,0.0,494.9597,494.9597,494.9597,494.9597,1114.919,1114.919,619.9597,1114.919,1114.919,619.9597,1114.919,1114.919,619.9597,1114.919,1114.919,619.9597,1114.919,1114.919,0.0
0.0,548.8911,0.0,548.8911,0.0,1097.908,0.0,1097.908,498.9919,498.9919,0.0,498.9919,498.9919,0.0,498.9919,498.9919,0.0,498.9919,498.9919,498.9919,498.9919,1122.984,1122.984,623.9919,1122.984,1122.984,623.9919,1122.984,1122.984,623.9919,1122.984,1122.984,623.9919,1122.984,1122.984,0.0
0.0,598.9163,0.0,598.9163,0.0,1197.959,0.0,1197.959,598.9163,598.9163,0.0,598.9163,598.9163,0.0,598.9163,598.9163,0.0,598.9163,598.9163,598.9163,598.9163,1247.984,1247.984,638.9869,1247.984,1247.984,638.9869,1247.984,1247.984,638.9869,1247.984,1247.984,638.9869,1247.984,1247.984,0.0
0.0,599.9244,0.0,599.9244,0.0,1199.975,0.0,1199.975,599.9244,599.9244,0.0,599.9244,599.9244,0.0,599.9244,599.9244,0.0,599.9244,599.9244,599.9244,599.9244,1224.924,1224.924,614.9194,1224.924,1224.924,614.9194,1224.924,1224.924,614.9194,1224.924,1224.924,614.9194,1224.924,1224.924,0.0
0.0,600.9324,0.0,600.9324,0.0,1201.991,0.0,1201.991,600.9324,600.9324,0.0,600.9324,600.9324,0.0,600.9324,600.9324,0.0,600.9324,600.9324,600.9324,600.9324,1226.941,1226.941,614.9194,1226.941,1226.941,614.9194,1226.941,1226.941,614.9194,1226.941,1226.941,614.9194,1226.941,1226.941,0.0
0.0,602.9486,0.0,602.9486,0.0,1205.897,0.0,1205.897,602.9486,602.9486,0.0,602.9486,602.9486,0.0,602.9486,602.9486,0.0,602.9486,602.9486,602.9486,602.9486,1230.973,1230.973,616.9355,1230.973,1230.973,616.9355,1230.973,1230.973,616.9355,1230.973,1230.973,616.9355,1230.973,1230.973,0.0
0.0,602.9486,0.0,602.9486,0.0,1205.897,0.0,1205.897,602.9486,602.9486,0.0,602.9486,602.9486,0.0,602.9486,602.9486,0.0,602.9486,602.9486,602.9486,602.9486,1230.973,1230.973,616.9355,1230.973,1230.973,616.9355,1230.973,1230.973,616.9355,1230.973,1230.973,616.9355,1230.973,1230.973,0.0
0.0,602.9486,0.0,602.9486,0.0,1205.897,0.0,1205.897,602.9486,602.9486,0.0,602.9486,602.9486,0.0,602.9486,602.9486,0.0,602.9486,602.9486,602.9486,602.9486,1230.973,1230.973,616.9355,1230.973,1230.973,616.9355,1230.973,1230.973,616.9355,1230.973,1230.973,616.9355,1230.973,1230.973,0.0
0.0,603.9567,0.0,603.9567,0.0,1207.913,0.0,1207.913,603.9567,603.9567,0.0,603.9567,603.9567,0.0,603.9567,603.9567,0.0,603.9567,603.9567,603.9567,603.9567,1232.989,1232.989,617.9435,1232.989,1232.989,617.9435,1232.989,1232.989,617.9435,1232.989,1232.989,617.9435,1232.989,1232.989,0.0
0.0,600.9324,0.0,600.9324,0.0,1201.991,0.0,1201.991,600.9324,600.9324,0.0,600.9324,600.9324,0.0,600.9324,600.9324,0.0,600.9324,600.9324,600.9324,600.9324,1226.941,1226.941,614.9194,1226.941,1226.941,614.9194,1226.941,1226.941,614.9194,1226.941,1226.941,614.9194,1226.941,1226.941,0.0
0.0,608.9969,0.0,608.9969,0.0,1218.876,0.0,1218.876,608.9969,608.9969,0.0,608.9969,608.9969,0.0,608.9969,608.9969,0.0,608.9969,608.9969,608.9969,608.9969,1244.96,1244.96,621.9758,1244.96,1244.96,621.9758,1244.96,1244.96,621.9758,1244.96,1244.96,621.9758,1244.96,1244.96,0.0
0.0,609.879,0.0,609.879,0.0,1219.884,0.0,1219.884,609.879,609.879,0.0,609.879,609.879,0.0,609.879,609.879,0.0,609.879,609.879,609.879,609.879,1244.96,1244.96,621.9758,1244.96,1244.96,621.9758,1244.96,1244.96,621.9758,1244.96,1244.96,621.9758,1244.96,1244.96,0.0
0.0,612.9032,0.0,612.9032,0.0,1226.941,0.0,1226.941,612.9032,612.9032,0.0,612.9032,612.9032,0.0,612.9032,612.9032,0.0,612.9032,612.9032,612.9032,612.9032,1252.898,1252.898,625.0,1252.898,1252.898,625.0,1252.898,1252.898,625.0,1252.898,1252.898,625.0,1252.898,1252.898,0.0
0.0,613.9113,0.0,613.9113,0.0,1228.957,0.0,1228.957,613.9113,613.9113,0.0,613.9113,613.9113,0.0,613.9113,613.9113,0.0,613.9113,613.9113,613.9113,613.9113,1254.914,1254.914,625.0,1254.914,1254.914,625.0,1254.914,1254.914,625.0,1254.914,1254.914,625.0,1254.914,1254.914,0.0
0.0,615.9274,0.0,615.9274,0.0,1232.989,0.0,1232.989,615.9274,615.9274,0.0,615.9274,615.9274,0.0,615.9274,615.9274,0.0,615.9274,615.9274,615.9274,615.9274,1257.938,1257.938,626.8901,1257.938,1257.938,626.8901,1257.938,1257.938,626.8901,1257.938,1257.938,626.8901,1257.938,1257.938,0.0
0.0,617.9435,0.0,617.9435,0.0,1235.887,0.0,1235.887,617.9435,617.9435,0.0,617.9435,617.9435,0.0,617.9435,617.9435,0.0,617.9435,617.9435,617.9435,617.9435,1261.971,1261.971,627.8982,1261.971,1261.971,627.8982,1261.971,1261.971,627.8982,1261.971,1261.971,627.8982,1261.971,1261.971,0.0
0.0,548.8911,0.0,548.8911,0.0,1098.916,0.0,1098.916,498.9919,498.9919,0.0,498.9919,498.9919,0.0,498.9919,498.9919,0.0,498.9919,498.9919,498.9919,498.9919,1123.992,1123.992,623.9919,1123.992,1123.992,623.9919,1123.992,1123.992,623.9919,1123.992,1123.992,623.9919,1123.992,1123.992,0.0
0.0,549.8992,0.0,549.8992,0.0,1099.924,0.0,1099.924,500.0,500.0,0.0,500.0,500.0,0.0,500.0,500.0,0.0,500.0,500.0,500.0,500.0,1149.95,1149.95,649.9496,1149.95,1149.95,649.9496,1149.95,1149.95,649.9496,1149.95,1149.95,649.9496,1149.95,1149.95,0.0
0.0,549.8992,0.0,549.8992,0.0,1100.932,0.0,1100.932,500.0,500.0,0.0,500.0,500.0,0.0,500.0,500.0,0.0,500.0,500.0,500.0,500.0,1150.958,1150.958,649.9496,1150.958,1150.958,649.9496,1150.958,1150.958,649.9496,1150.958,1150.958,649.9496,1150.958,1150.958,0.0
0.0,553.9315,0.0,553.9315,0.0,1108.997,0.0,1108.997,604.9647,604.9647,0.0,604.9647,604.9647,0.0,604.9647,604.9647,0.0,604.9647,604.9647,604.9647,604.9647,1301.915,1301.915,693.9264,1301.915,1301.915,693.9264,1301.915,1301.915,693.9264,1301.915,1301.915,693.9264,1301.915,1301.915,0.0
0.0,553.9315,0.0,553.9315,0.0,1108.997,0.0,1108.997,604.9647,604.9647,0.0,604.9647,604.9647,0.0,604.9647,604.9647,0.0,604.9647,604.9647,604.9647,604.9647,1301.915,1301.915,693.9264,1301.915,1301.915,693.9264,1301.915,1301.915,693.9264,1301.915,1301.915,693.9264,1301.915,1301.915,0.0
0.0,548.8911,0.0,548.8911,0.0,1098.916,0.0,1098.916,498.9919,498.9919,0.0,498.9919,498.9919,0.0,498.9919,498.9919,0.0,498.9919,498.9919,498.9919,498.9919,1173.891,1173.891,673.8911,1173.891,1173.891,673.8911,1173.891,1173.891,673.8911,1173.891,1173.891,673.8911,1173.891,1173.891,0.0
0.0,548.8911,0.0,548.8911,0.0,1097.908,0.0,1097.908,498.9919,498.9919,0.0,498.9919,498.9919,0.0,498.9919,498.9919,0.0,498.9919,498.9919,498.9919,498.9919,1171.875,1171.875,673.8911,1171.875,1171.875,673.8911,1171.875,1171.875,673.8911,1171.875,1171.875,673.8911,1171.875,1171.875,0.0
0.0,547.8831,0.0,547.8831,0.0,1095.892,0.0,1095.892,497.9839,497.9839,0.0,497.9839,497.9839,0.0,497.9839,497.9839,0.0,497.9839,497.9839,497.9839,497.9839,1169.985,1169.985,672.8831,1169.985,1169.985,672.8831,1169.985,1169.985,672.8831,1169.985,1169.985,672.8831,1169.985,1169.985,0.0
0.0,547.8831,0.0,547.8831,0.0,1095.892,0.0,1095.892,497.9839,497.9839,0.0,497.9839,497.9839,0.0,497.9839,497.9839,0.0,497.9839,497.9839,497.9839,497.9839,1169.985,1169.985,672.8831,1169.985,1169.985,672.8831,1169.985,1169.985,672.8831,1169.985,1169.985,672.8831,1169.985,1169.985,0.0
0.0,549.8992,0.0,549.8992,0.0,1100.932,0.0,1100.932,600.9324,600.9324,0.0,600.9324,600.9324,0.0,600.9324,600.9324,0.0,600.9324,600.9324,600.9324,600.9324,1251.89,1251.89,649.9496,1251.89,1251.89,649.9496,1251.89,1251.89,649.9496,1251.89,1251.89,649.9496,1251.89,1251.89,0.0
0.0,547.8831,0.0,547.8831,0.0,1095.892,0.0,1095.892,597.9083,597.9083,0.0,597.9083,597.9083,0.0,597.9083,597.9083,0.0,597.9083,597.9083,597.9083,597.9083,1245.968,1245.968,647.9335,1245.968,1245.968,647.9335,1245.968,1245.968,647.9335,1245.968,1245.968,647.9335,1245.968,1245.968,0.0
0.0,541.9607,0.0,541.9607,0.0,1083.921,0.0,1083.921,492.9435,492.9435,0.0,492.9435,492.9435,0.0,492.9435,492.9435,0.0,492.9435,492.9435,492.9435,492.9435,1183.972,1183.972,691.9103,1183.972,1183.972,691.9103,1183.972,1183.972,691.9103,1183.972,1183.972,691.9103,1183.972,1183.972,0.0
0.0,541.9607,0.0,541.9607,0.0,1083.921,0.0,1083.921,492.9435,492.9435,0.0,492.9435,492.9435,0.0,492.9435,492.9435,0.0,492.9435,492.9435,492.9435,492.9435,1183.972,1183.972,691.9103,1183.972,1183.972,691.9103,1183.972,1183.972,691.9103,1183.972,1183.972,691.9103,1183.972,1183.972,0.0
0.0,542.9688,0.0,542.9688,0.0,1085.938,0.0,1085.938,493.9516,493.9516,0.0,493.9516,493.9516,0.0,493.9516,493.9516,0.0,493.9516,493.9516,493.9516,493.9516,1185.988,1185.988,692.9183,1185.988,1185.988,692.9183,1185.988,1185.988,692.9183,1185.988,1185.988,692.9183,1185.988,1185.988,0.0
0.0,617.9435,0.0,617.9435,0.0,1236.895,0.0,1236.895,617.9435,617.9435,0.0,617.9435,617.9435,0.0,617.9435,617.9435,0.0,617.9435,617.9435,617.9435,617.9435,1262.979,1262.979,627.8982,1262.979,1262.979,627.8982,1262.979,1262.979,627.8982,1262.979,1262.979,627.8982,1262.979,1262.979,0.0
0.0,619.9597,0.0,619.9597,0.0,1240.927,0.0,1240.927,619.9597,619.9597,0.0,619.9597,619.9597,0.0,619.9597,619.9597,0.0,619.9597,619.9597,619.9597,619.9597,1266.885,1266.885,629.9143,1266.885,1266.885,629.9143,1266.885,1266.885,629.9143,1266.885,1266.885,629.9143,1266.885,1266.885,0.0
0.0,621.9758,0.0,621.9758,0.0,1243.952,0.0,1243.952,621.9758,621.9758,0.0,621.9758,621.9758,0.0,621.9758,621.9758,0.0,621.9758,621.9758,621.9758,621.9758,1269.909,1269.909,630.9224,1269.909,1269.909,630.9224,1269.909,1269.909,630.9224,1269.909,1269.909,630.9224,1269.909,1269.909,0.0
0.0,621.9758,0.0,621.9758,0.0,1243.952,0.0,1243.952,621.9758,621.9758,0.0,621.9758,621.9758,0.0,621.9758,621.9758,0.0,621.9758,621.9758,621.9758,621.9758,1269.909,1269.909,630.9224,1269.909,1269.909,630.9224,1269.909,1269.909,630.9224,1269.909,1269.909,630.9224,1269.909,1269.909,0.0
0.0,621.9758,0.0,621.9758,0.0,1244.96,0.0,1244.96,621.9758,621.9758,0.0,621.9758,621.9758,0.0,621.9758,621.9758,0.0,621.9758,621.9758,621.9758,621.9758,1270.917,1270.917,630.9224,1270.917,1270.917,630.9224,1270.917,1270.917,630.9224,1270.917,1270.917,630.9224,1270.917,1270.917,0.0
0.0,621.9758,0.0,621.9758,0.0,1244.96,0.0,1244.96,621.9758,621.9758,0.0,621.9758,621.9758,0.0,621.9758,621.9758,0.0,621.9758,621.9758,621.9758,621.9758,1270.917,1270.917,630.9224,1270.917,1270.917,630.9224,1270.917,1270.917,630.9224,1270.917,1270.917,630.9224,1270.917,1270.917,0.0
0.0,622.9839,0.0,622.9839,0.0,1245.968,0.0,1245.968,622.9839,622.9839,0.0,622.9839,622.9839,0.0,622.9839,622.9839,0.0,622.9839,622.9839,622.9839,622.9839,1271.925,1271.925,630.9224,1271.925,1271.925,630.9224,1271.925,1271.925,630.9224,1271.925,1271.925,630.9224,1271.925,1271.925,0.0
0.0,622.9839,0.0,622.9839,0.0,1245.968,0.0,1245.968,622.9839,622.9839,0.0,622.9839,622.9839,0.0,622.9839,622.9839,0.0,622.9839,622.9839,622.9839,622.9839,1271.925,1271.925,630.9224,1271.925,1271.925,630.9224,1271.925,1271.925,630.9224,1271.925,1271.925,630.9224,1271.925,1271.925,0.0
0.0,618.9516,0.0,618.9516,0.0,1237.903,0.0,1237.903,618.9516,618.9516,0.0,618.9516,618.9516,0.0,618.9516,618.9516,0.0,618.9516,618.9516,618.9516,618.9516,1263.987,1263.987,628.9063,1263.987,1263.987,628.9063,1263.987,1263.987,628.9063,1263.987,1263.987,628.9063,1263.987,1263.987,0.0
0.0,617.9435,0.0,617.9435,0.0,1236.895,0.0,1236.895,617.9435,617.9435,0.0,617.9435,617.9435,0.0,617.9435,617.9435,0.0,617.9435,617.9435,617.9435,617.9435,1262.979,1262.979,627.8982,1262.979,1262.979,627.8982,1262.979,1262.979,627.8982,1262.979,1262.979,627.8982,1262.979,1262.979,0.0
0.0,613.9113,0.0,613.9113,0.0,1228.957,0.0,1228.957,613.9113,613.9113,0.0,613.9113,613.9113,0.0,613.9113,613.9113,0.0,613.9113,613.9113,613.9113,613.9113,1254.914,1254.914,625.0,1254.914,1254.914,625.0,1254.914,1254.914,625.0,1254.914,1254.914,625.0,1254.914,1254.914,0.0
0.0,613.9113,0.0,613.9113,0.0,1227.949,0.0,1227.949,613.9113,613.9113,0.0,613.9113,613.9113,0.0,613.9113,613.9113,0.0,613.9113,613.9113,613.9113,613.9113,1253.906,1253.906,625.0,1253.906,1253.906,625.0,1253.906,1253.906,625.0,1253.906,1253.906,625.0,1253.906,1253.906,0.0
0.0,612.9032,0.0,612.9032,0.0,1226.941,0.0,1226.941,612.9032,612.9032,0.0,612.9032,612.9032,0.0,612.9032,612.9032,0.0,612.9032,612.9032,612.9032,612.9032,1251.89,1251.89,623.9919,1251.89,1251.89,623.9919,1251.89,1251.89,623.9919,1251.89,1251.89,623.9919,1251.89,1251.89,0.0
0.0,612.9032,0.0,612.9032,0.0,1225.932,0.0,1225.932,612.9032,612.9032,0.0,612.9032,612.9032,0.0,612.9032,612.9032,0.0,612.9032,612.9032,612.9032,612.9032,1251.89,1251.89,623.9919,1251.89,1251.89,623.9919,1251.89,1251.89,623.9919,1251.89,1251.89,623.9919,1251.89,1251.89,0.0
0.0,611.8951,0.0,611.8951,0.0,1224.924,0.0,1224.924,611.8951,611.8951,0.0,611.8951,611.8951,0.0,611.8951,611.8951,0.0,611.8951,611.8951,611.8951,611.8951,1250.882,1250.882,623.9919,1250.882,1250.882,623.9919,1250.882,1250.882,623.9919,1250.882,1250.882,623.9919,1250.882,1250.882,0.0
0.0,611.8951,0.0,611.8951,0.0,1224.924,0.0,1224.924,611.8951,611.8951,0.0,611.8951,611.8951,0.0,611.8951,611.8951,0.0,611.8951,611.8951,611.8951,611.8951,1250.882,1250.882,623.9919,1250.882,1250.882,623.9919,1250.882,1250.882,623.9919,1250.882,1250.882,623.9919,1250.882,1250.882,0.0
0.0,611.8951,0.0,611.8951,0.0,1223.916,0.0,1223.916,611.8951,611.8951,0.0,611.8951,611.8951,0.0,611.8951,611.8951,0.0,611.8951,611.8951,611.8951,611.8951,1248.992,1248.992,622.9839,1248.992,1248.992,622.9839,1248.992,1248.992,622.9839,1248.992,1248.992,622.9839,1248.992,1248.992,0.0
0.0,609.879,0.0,609.879,0.0,1220.892,0.0,1220.892,609.879,609.879,0.0,609.879,609.879,0.0,609.879,609.879,0.0,609.879,609.879,609.879,609.879,1245.968,1245.968,621.9758,1245.968,1245.968,621.9758,1245.968,1245.968,621.9758,1245.968,1245.968,621.9758,1245.968,1245.968,0.0
0.0,609.879,0.0,609.879,0.0,1220.892,0.0,1220.892,609.879,609.879,0.0,609.879,609.879,0.0,609.879,609.879,0.0,609.879,609.879,609.879,609.879,1245.968,1245.968,621.9758,1245.968,1245.968,621.9758,1245.968,1245.968,621.9758,1245.968,1245.968,621.9758,1245.968,1245.968,0.0
0.0,609.879,0.0,609.879,0.0,1220.892,0.0,1220.892,609.879,609.879,0.0,609.879,609.879,0.0,609.879,609.879,0.0,609.879,609.879,609.879,609.879,1245.968,1245.968,621.9758,1245.968,1245.968,621.9758,1245.968,1245.968,621.9758,1245.968,1245.968,621.9758,1245.968,1245.968,0.0
0.0,611.8951,0.0,611.8951,0.0,1223.916,0.0,1223.916,611.8951,611.8951,0.0,611.8951,611.8951,0.0,611.8951,611.8951,0.0,611.8951,611.8951,611.8951,611.8951,1248.992,1248.992,622.9839,1248.992,1248.992,622.9839,1248.992,1248.992,622.9839,1248.992,1248.992,622.9839,1248.992,1248.992,0.0
0.0,611.8951,0.0,611.8951,0.0,1223.916,0.0,1223.916,611.8951,611.8951,0.0,611.8951,611.8951,0.0,611.8951,611.8951,0.0,611.8951,611.8951,611.8951,611.8951,1250.0,1250.0,623.9919,1250.0,1250.0,623.9919,1250.0,1250.0,623.9919,1250.0,1250.0,623.9919,1250.0,1250.0,0.0
0.0,609.879,0.0,609.879,0.0,1220.892,0.0,1220.892,609.879,609.879,0.0,609.879,609.879,0.0,609.879,609.879,0.0,609.879,609.879,609.879,609.879,1245.968,1245.968,621.9758,1245.968,1245.968,621.9758,1245.968,1245.968,621.9758,1245.968,1245.968,621.9758,1245.968,1245.968,0.0
0.0,609.879,0.0,609.879,0.0,1220.892,0.0,1220.892,609.879,609.879,0.0,609.879,609.879,0.0,609.879,609.879,0.0,609.879,609.879,609.879,609.879,1246.976,1246.976,622.9839,1246.976,1246.976,622.9839,1246.976,1246.976,622.9839,1246.976,1246.976,622.9839,1246.976,1246.976,0.0
0.0,601.9405,0.0,601.9405,0.0,1204.889,0.0,1204.889,475.9325,475.9325,0.0,475.9325,475.9325,0.0,475.9325,475.9325,0.0,475.9325,475.9325,475.9325,475.9325,1329.889,1329.889,726.9405,1329.889,1329.889,726.9405,1329.889,1329.889,726.9405,1329.889,1329.889,726.9405,1329.889,1329.889,0.0
0.0,602.9486,0.0,602.9486,0.0,1205.897,0.0,1205.897,476.9405,476.9405,0.0,476.9405,476.9405,0.0,476.9405,476.9405,0.0,476.9405,476.9405,476.9405,476.9405,1329.889,1329.889,726.9405,1329.889,1329.889,726.9405,1329.889,1329.889,726.9405,1329.889,1329.889,726.9405,1329.889,1329.889,0.0
0.0,542.9688,0.0,542.9688,0.0,1086.946,0.0,1086.946,493.9516,493.9516,0.0,493.9516,493.9516,0.0,493.9516,493.9516,0.0,493.9516,493.9516,493.9516,493.9516,1186.996,1186.996,693.9264,1186.996,1186.996,693.9264,1186.996,1186.996,693.9264,1186.996,1186.996,693.9264,1186.996,1186.996,0.0
0.0,545.9929,0.0,545.9929,0.0,1091.986,0.0,1091.986,594.8841,594.8841,0.0,594.8841,594.8841,0.0,594.8841,594.8841,0.0,594.8841,594.8841,594.8841,594.8841,1240.927,1240.927,645.9174,1240.927,1240.927,645.9174,1240.927,1240.927,645.9174,1240.927,1240.927,645.9174,1240.927,1240.927,0.0
0.0,545.9929,0.0,545.9929,0.0,1091.986,0.0,1091.986,594.8841,594.8841,0.0,594.8841,594.8841,0.0,594.8841,594.8841,0.0,594.8841,594.8841,594.8841,594.8841,1240.927,1240.927,645.9174,1240.927,1240.927,645.9174,1240.927,1240.927,645.9174,1240.927,1240.927,645.9174,1240.927,1240.927,0.0
0.0,546.875,0.0,546.875,0.0,1094.884,0.0,1094.884,497.9839,497.9839,0.0,497.9839,497.9839,0.0,497.9839,497.9839,0.0,497.9839,497.9839,497.9839,497.9839,1194.934,1194.934,696.9506,1194.934,1194.934,696.9506,1194.934,1194.934,696.9506,1194.934,1194.934,696.9506,1194.934,1194.934,0.0
0.0,547.8831,0.0,547.8831,0.0,1095.892,0.0,1095.892,497.9839,497.9839,0.0,497.9839,497.9839,0.0,497.9839,497.9839,0.0,497.9839,497.9839,497.9839,497.9839,1195.943,1195.943,697.9587,1195.943,1195.943,697.9587,1195.943,1195.943,697.9587,1195.943,1195.943,697.9587,1195.943,1195.943,0.0
0.0,548.8911,0.0,548.8911,0.0,1097.908,0.0,1097.908,498.9919,498.9919,0.0,498.9919,498.9919,0.0,498.9919,498.9919,0.0,498.9919,498.9919,498.9919,498.9919,1196.951,1196.951,698.9667,1196.951,1196.951,698.9667,1196.951,1196.951,698.9667,1196.951,1196.951,698.9667,1196.951,1196.951,0.0
0.0,548.8911,0.0,548.8911,0.0,1097.908,0.0,1097.908,498.9919,498.9919,0.0,498.9919,498.9919,0.0,498.9919,498.9919,0.0,498.9919,498.9919,498.9919,498.9919,1196.951,1196.951,698.9667,1196.951,1196.951,698.9667,1196.951,1196.951,698.9667,1196.951,1196.951,698.9667,1196.951,1196.951,0.0
